,Thời gian,Tiêu đề,URL
175,(22/03/2024 00:00),CTG: Quyết định của HĐQT về việc thay đổi địa điểm trụ sở Chi nhánh Lưu Xá,https://cafef.vn/du-lieu/CTG-1964685/ctg-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-luu-xa.chn?utm_source=du-lieu
176,(20/03/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Lưu Xá,https://cafef.vn/du-lieu/CTG-1962925/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-luu-xa.chn?utm_source=du-lieu
177,(15/03/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm trụ sở chi nhánh Tây Thăng Long,https://cafef.vn/du-lieu/CTG-1960437/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-tru-so-chi-nhanh-tay-thang-long.chn?utm_source=du-lieu
178,(12/03/2024 00:00),"CTG: 25.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024 và nhiệm kỳ 2024-2029",https://cafef.vn/du-lieu/CTG-1958541/ctg-2532024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024-va-nhiem-ky-20242029.chn?utm_source=du-lieu
179,(08/03/2024 00:00),"CTG: Nghị quyết HĐQT phê duyệt chiến lược phát triển giai đoạn 2021-2025, tầm nhìn đến năm 2030",https://cafef.vn/du-lieu/CTG-1956793/ctg-nghi-quyet-hdqt-phe-duyet-chien-luoc-phat-trien-giai-doan-20212025-tam-nhin-den-nam-2030.chn?utm_source=du-lieu
180,(07/03/2024 00:00),CTG: HĐQT thông qua hợp đồng hạn mức giao dịch ngoại tệ với Vietinbank Lào,https://cafef.vn/du-lieu/CTG-1956955/ctg-hdqt-thong-qua-hop-dong-han-muc-giao-dich-ngoai-te-voi-vietinbank-lao.chn?utm_source=du-lieu
181,(07/03/2024 00:00),CTG: Quyết định của TGĐ về việc thay đổi tên Chi nhánh Vân Đồn,https://cafef.vn/du-lieu/CTG-1956957/ctg-quyet-dinh-cua-tgd-ve-viec-thay-doi-ten-chi-nhanh-van-don.chn?utm_source=du-lieu
182,(05/03/2024 00:00),CTG: Nghị quyết HĐQT tổ chức ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/CTG-1954781/ctg-nghi-quyet-hdqt-to-chuc-dhdcd-thuong-nien-2024.chn?utm_source=du-lieu
183,(28/02/2024 00:02),"Tổng vốn hóa “Big 3” ngân hàng Vietcombank, BIDV và VietinBank vượt 1 triệu tỷ đồng, chiếm 1/5 giá trị toàn sàn HoSE",https://cafef.vn/tong-von-hoa-big-3-ngan-hang-vietcombank-bidv-va-vietinbank-vuot-1-trieu-ty-dong-chiem-15-gia-tri-toan-san-hose-188240227210619135.chn?utm_source=du-lieu
184,(23/02/2024 00:00),CTG: Nghị quyết HĐQT thông qua phương án phân phối lợi nhuận năm 2022,https://cafef.vn/du-lieu/CTG-1949590/ctg-nghi-quyet-hdqt-thong-qua-phuong-an-phan-phoi-loi-nhuan-nam-2022.chn?utm_source=du-lieu
185,(01/02/2024 00:00),CTG: HĐQT thông qua văn bản sửa đổi hợp đồng kết nối với Vietinbank Capital,https://cafef.vn/du-lieu/CTG-1941241/ctg-hdqt-thong-qua-van-ban-sua-doi-hop-dong-ket-noi-voi-vietinbank-capital.chn?utm_source=du-lieu
186,(31/01/2024 15:03),"VietinBank bão lãi trước thuế năm 2023 hơn 25.000 tỷ đồng, tổng tài sản vượt 2 triệu tỷ, CASA lọt Top 5 toàn ngành",https://cafef.vn/vietinbank-bao-lai-truoc-thue-nam-2023-hon-25000-ty-dong-tong-tai-san-vuot-2-trieu-ty-casa-lot-top-5-toan-nganh-188240131152354292.chn?utm_source=du-lieu
187,(31/01/2024 00:00),CTG: Điều chỉnh hồi tố số liệu BCTC kiểm toán năm 2022 theo kiểm toán nhà nước,https://cafef.vn/du-lieu/CTG-1940349/ctg-dieu-chinh-hoi-to-so-lieu-bctc-kiem-toan-nam-2022-theo-kiem-toan-nha-nuoc.chn?utm_source=du-lieu
188,(29/01/2024 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi TPDN phát hành ra công chúng",https://cafef.vn/du-lieu/CTG-1940311/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-tpdn-phat-hanh-ra-cong-chung.chn?utm_source=du-lieu
189,(22/01/2024 00:00),CTG: Báo cáo tiến độ sử dụng vốn thu được từ đợt chào bán trái phiếu ra công chúng trong năm 2023,https://cafef.vn/du-lieu/CTG-1934407/ctg-bao-cao-tien-do-su-dung-von-thu-duoc-tu-dot-chao-ban-trai-phieu-ra-cong-chung-trong-nam-2023.chn?utm_source=du-lieu
190,(12/01/2024 00:00),CTG: Thông báo của HSX về việc giao dịch cổ phiếu thay đổi đăng ký niêm yết,https://cafef.vn/du-lieu/CTG-1929389/ctg-thong-bao-cua-hsx-ve-viec-giao-dich-co-phieu-thay-doi-dang-ky-niem-yet.chn?utm_source=du-lieu
191,(11/01/2024 00:00),CTG: Thông báo thay đổi giấy chứng nhận ĐKDN lần thứ 13,https://cafef.vn/du-lieu/CTG-1929207/ctg-thong-bao-thay-doi-giay-chung-nhan-dkdn-lan-thu-13.chn?utm_source=du-lieu
192,(10/01/2024 15:50),"Cổ phiếu CTG tăng “bốc đầu”, vốn hóa VietinBank vượt VinGroup",https://cafef.vn/co-phieu-ctg-tang-boc-dau-von-hoa-vietinbank-vuot-vingroup-188240110155133529.chn?utm_source=du-lieu
193,(10/01/2024 00:01),"Ngân hàng Việt “bắt tay” các định chế tài chính hàng đầu Nhật Bản, Hàn Quốc, Singapore: Vietcombank, VietinBank, BIDV đều tăng trưởng mạnh mẽ, cổ đông chiến lược thắng lớn, thậm chí lãi gấp nhiều lần",https://cafef.vn/ngan-hang-viet-bat-tay-cac-dinh-che-tai-chinh-hang-dau-nhat-ban-han-quoc-singapore-vietcombank-vietinbank-bidv-deu-tang-truong-manh-me-co-dong-chien-luoc-thang-lon-tham-chi-lai-gap-nhieu-lan-188240109233530984.chn?utm_source=du-lieu
194,(10/01/2024 00:00),CTG: Quyết định của NHNNVN về việc sửa đổi nội dung vốn điều lệ tại Giấy phép hoạt động của CTG,https://cafef.vn/du-lieu/CTG-1928613/ctg-quyet-dinh-cua-nhnnvn-ve-viec-sua-doi-noi-dung-von-dieu-le-tai-giay-phep-hoat-dong-cua-ctg.chn?utm_source=du-lieu
195,(09/01/2024 00:00),CTG: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Sầm Sơn,https://cafef.vn/du-lieu/CTG-1928069/ctg-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-sam-son.chn?utm_source=du-lieu
196,(06/01/2024 09:39),"VietinBank hoàn thành kế hoạch lợi nhuận năm 2023, tỷ lệ nợ xấu thấp chỉ 1,15%",https://cafef.vn/vietinbank-hoan-thanh-ke-hoach-loi-nhuan-nam-2023-ty-le-no-xau-thap-chi-115-188240106100143798.chn?utm_source=du-lieu
197,(05/01/2024 00:00),CTG: CBTT ngày giao dịch đầu tiên trái phiếu niêm yết tại HNX,https://cafef.vn/du-lieu/CTG-1926182/ctg-cbtt-ngay-giao-dich-dau-tien-trai-phieu-niem-yet-tai-hnx.chn?utm_source=du-lieu
198,(05/01/2024 00:00),"CTG: 16.1.2024, giao dịch 564.241.139 cp niêm yết bổ sung",https://cafef.vn/du-lieu/CTG-1926214/ctg-1612024-giao-dich-564241139-cp-niem-yet-bo-sung.chn?utm_source=du-lieu
199,(03/01/2024 00:00),"CTG: 4.1.2024, niêm yết bổ sung 564.241.139 cp",https://cafef.vn/du-lieu/CTG-1924530/ctg-412024-niem-yet-bo-sung-564241139-cp.chn?utm_source=du-lieu
200,(03/01/2024 00:00),CTG: Quyết định của HOSE về việc thay đổi niêm yết cổ phiếu,https://cafef.vn/du-lieu/CTG-1924794/ctg-quyet-dinh-cua-hose-ve-viec-thay-doi-niem-yet-co-phieu.chn?utm_source=du-lieu
201,(02/01/2024 00:00),CTG: CBTT nhận được Quyết định của HNX về việc chấp thuận niêm yết trái phiếu VietinBank,https://cafef.vn/du-lieu/CTG-1924482/ctg-cbtt-nhan-duoc-quyet-dinh-cua-hnx-ve-viec-chap-thuan-niem-yet-trai-phieu-vietinbank.chn?utm_source=du-lieu
202,(02/01/2024 00:00),CTG123033: CBTT nhận được Quyết định của HNX về việc chấp thuận niêm yết trái phiếu VietinBank,https://cafef.vn/du-lieu/CTG-1924484/ctg123033-cbtt-nhan-duoc-quyet-dinh-cua-hnx-ve-viec-chap-thuan-niem-yet-trai-phieu-vietinbank.chn?utm_source=du-lieu
