,Thời gian,Tiêu đề,URL
175,(28/02/2024 00:02),"Tổng vốn hóa “Big 3” ngân hàng Vietcombank, BIDV và VietinBank vượt 1 triệu tỷ đồng, chiếm 1/5 giá trị toàn sàn HoSE",https://cafef.vn/tong-von-hoa-big-3-ngan-hang-vietcombank-bidv-va-vietinbank-vuot-1-trieu-ty-dong-chiem-15-gia-tri-toan-san-hose-188240227210619135.chn?utm_source=du-lieu
176,(28/02/2024 00:00),BID: Thông báo và Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/BID-1951615/bid-thong-bao-va-nghi-quyet-hdqt-ve-viec-to-chuc-hop-dhdcd-thuong-nien-2024.chn?utm_source=du-lieu
177,(23/02/2024 20:19),BIDV sẽ sớm thực hiện bán vốn cho nhà đầu tư nước ngoài?,https://cafef.vn/bidv-se-som-thuc-hien-ban-von-cho-nha-dau-tu-nuoc-ngoai-18824022317182076.chn?utm_source=du-lieu
178,(23/02/2024 13:46),"Cổ phiếu BID tăng kịch trần lập đỉnh mới, vốn hóa BIDV vượt mốc 300.000 tỷ đồng",https://cafef.vn/co-phieu-bid-tang-kich-tran-lap-dinh-moi-von-hoa-bidv-vuot-moc-300000-ty-dong-18824022313453911.chn?utm_source=du-lieu
179,(15/02/2024 00:00),BID: Chấm dứt Hợp đồng với ông Sung Ki Jung - Thành viên Ban điều hành từ 1.3.2024,https://cafef.vn/du-lieu/BID-1944716/bid-cham-dut-hop-dong-voi-ong-sung-ki-jung-thanh-vien-ban-dieu-hanh-tu-132024.chn?utm_source=du-lieu
180,(05/02/2024 00:00),BID: Giải trình chênh lệch lợi nhuận sau thuế quý 4/2023 so với quý 4/2022,https://cafef.vn/du-lieu/BID-1941322/bid-giai-trinh-chenh-lech-loi-nhuan-sau-thue-quy-42023-so-voi-quy-42022.chn?utm_source=du-lieu
181,(31/01/2024 00:00),BID: CBTT các nội dung liên quan đến nhân sự của BIDV,https://cafef.vn/du-lieu/BID-1940342/bid-cbtt-cac-noi-dung-lien-quan-den-nhan-su-cua-bidv.chn?utm_source=du-lieu
182,(31/01/2024 00:00),BID: Bổ nhiệm ông Quách Hùng Hiệp làm thành viên HĐQT từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940933/bid-bo-nhiem-ong-quach-hung-hiep-lam-thanh-vien-hdqt-tu-3012024.chn?utm_source=du-lieu
183,(31/01/2024 00:00),BID: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/BID-1940939/bid-nghi-quyet-va-bien-ban-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
184,(31/01/2024 00:00),BID: Bổ nhiệm ông Nguyễn Trung Kiên làm thành viên BKS từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940941/bid-bo-nhiem-ong-nguyen-trung-kien-lam-thanh-vien-bks-tu-3012024.chn?utm_source=du-lieu
185,(31/01/2024 00:00),BID: Bổ nhiệm bà Tạ Thị Hạnh làm thành viên BKS từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940943/bid-bo-nhiem-ba-ta-thi-hanh-lam-thanh-vien-bks-tu-3012024.chn?utm_source=du-lieu
186,(26/01/2024 00:00),BID: Báo cáo tình hình quản trị công ty năm 2023,https://cafef.vn/du-lieu/BID-1937356/bid-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023.chn?utm_source=du-lieu
187,(26/01/2024 00:00),BID: Tình hình thanh toán lãi và gốc trái phiếu năm 2023,https://cafef.vn/du-lieu/BID-1937394/bid-tinh-hinh-thanh-toan-lai-va-goc-trai-phieu-nam-2023.chn?utm_source=du-lieu
188,(25/01/2024 00:00),"BID: HĐQT phê duyệt phương án, hợp đồng cho thuê một phần diện tích chưa sử dụng tại Chi nhánh Phú Thọ, Chi nhánh Sơn Tây",https://cafef.vn/du-lieu/BID-1936212/bid-hdqt-phe-duyet-phuong-an-hop-dong-cho-thue-mot-phan-dien-tich-chua-su-dung-tai-chi-nhanh-phu-tho-chi-nhanh-son-tay.chn?utm_source=du-lieu
189,(22/01/2024 00:00),"BTN: TAND T.P Quy Nhơn đã thụ lý vụ án ""Tranh chấp hợp đồng tín dụng"" theo đơn khởi kiện của ngân hàng BIDV",https://cafef.vn/du-lieu/BID-1933841/btn-tand-tp-quy-nhon-da-thu-ly-vu-an-tranh-chap-hop-dong-tin-dung-theo-don-khoi-kien-cua-ngan-hang-bidv.chn?utm_source=du-lieu
190,(17/01/2024 00:00),BID: Quyết định HĐQT phê duyệt hợp đồng mua bảo hiểm tài sản với BIC,https://cafef.vn/du-lieu/BID-1931734/bid-quyet-dinh-hdqt-phe-duyet-hop-dong-mua-bao-hiem-tai-san-voi-bic.chn?utm_source=du-lieu
191,(17/01/2024 00:00),BID: Ông Quách Hùng Hiệp - Phó Tổng giám đốc đã bán 49.610 cp,https://cafef.vn/du-lieu/BID-1931750/bid-ong-quach-hung-hiep-pho-tong-giam-doc-da-ban-49610-cp.chn?utm_source=du-lieu
192,(10/01/2024 00:01),"Ngân hàng Việt “bắt tay” các định chế tài chính hàng đầu Nhật Bản, Hàn Quốc, Singapore: Vietcombank, VietinBank, BIDV đều tăng trưởng mạnh mẽ, cổ đông chiến lược thắng lớn, thậm chí lãi gấp nhiều lần",https://cafef.vn/ngan-hang-viet-bat-tay-cac-dinh-che-tai-chinh-hang-dau-nhat-ban-han-quoc-singapore-vietcombank-vietinbank-bidv-deu-tang-truong-manh-me-co-dong-chien-luoc-thang-lon-tham-chi-lai-gap-nhieu-lan-188240109233530984.chn?utm_source=du-lieu
193,(10/01/2024 00:00),BID: Link công bố tài liệu họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/BID-1928234/bid-link-cong-bo-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu
194,(10/01/2024 00:00),BID: Ông Quách Hùng Hiệp - Phó Tổng giám đốc đăng ký bán 49.610 cp,https://cafef.vn/du-lieu/BID-1928236/bid-ong-quach-hung-hiep-pho-tong-giam-doc-dang-ky-ban-49610-cp.chn?utm_source=du-lieu
195,(09/01/2024 00:05),"Cổ phiếu BIDV lên đỉnh lịch sử, Keb Hana Bank lãi gấp đôi sau hơn 4 năm làm cổ đông chiến lược",https://cafef.vn/co-phieu-bidv-len-dinh-lich-su-keb-hana-bank-lai-gap-doi-sau-hon-4-nam-lam-co-dong-chien-luoc-188240108233519059.chn?utm_source=du-lieu
196,(08/01/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Sa Pa,https://cafef.vn/du-lieu/BID-1927088/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-sa-pa.chn?utm_source=du-lieu
197,(08/01/2024 00:00),BID: Thông báo ngày ĐKCC để thực hiện quyền thanh toán lãi gốc và lãi trái phiếu,https://cafef.vn/du-lieu/BID-1927091/bid-thong-bao-ngay-dkcc-de-thuc-hien-quyen-thanh-toan-lai-goc-va-lai-trai-phieu.chn?utm_source=du-lieu
198,(08/01/2024 00:00),BID: Thông báo ngày ĐKCC để thực hiện quyền thanh toán lãi gốc và lãi trái phiếu,https://cafef.vn/du-lieu/BID-1927093/bid-thong-bao-ngay-dkcc-de-thuc-hien-quyen-thanh-toan-lai-goc-va-lai-trai-phieu.chn?utm_source=du-lieu
199,(06/01/2024 16:38),BIDV báo lãi trước thuế hơn 27.400 tỷ đồng trong năm 2023,https://cafef.vn/bidv-bao-lai-truoc-thue-hon-27400-ty-dong-trong-nam-2023-18824010616440736.chn?utm_source=du-lieu
200,(05/01/2024 00:00),BID: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 28,https://cafef.vn/du-lieu/BID-1926178/bid-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-28.chn?utm_source=du-lieu
201,(04/01/2024 00:00),"BID: 11.1.2024, giao dịch 641.912.084 cp niêm yết bổ sung",https://cafef.vn/du-lieu/BID-1925363/bid-1112024-giao-dich-641912084-cp-niem-yet-bo-sung.chn?utm_source=du-lieu
202,(02/01/2024 00:00),BID: Nghị quyết HĐQT phê duyệt nội dung hợp đồng đại lý với BIC,https://cafef.vn/du-lieu/BID-1924489/bid-nghi-quyet-hdqt-phe-duyet-noi-dung-hop-dong-dai-ly-voi-bic.chn?utm_source=du-lieu
