Unnamed: 0,Thời gian,Tiêu đề,URL,content
103,(26/12/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm Cyber Risk với VBI,https://cafef.vn/du-lieu/CTG-2105732/ctg-hdqt-thong-qua-hop-dong-bao-hiem-cyber-risk-voi-vbi.chn?utm_source=du-lieu,
104,(25/12/2024 16:47),"Cổ phiếu Vietinbank (CTG), Sacombank (STB) được “gom” mạnh trong ngày thị trường “thăng hoa”, VN-Index đạt 1.274,04 điểm",https://cafef.vn/co-phieu-vietinbank-ctg-sacombank-stb-duoc-gom-manh-trong-ngay-thi-truong-thang-hoa-vnindex-dat-127404-diem-188241225164807437.chn?utm_source=du-lieu,"Cụ thể, kết phiên 25/12, giá cổ phiếu CTG của ngân hàng TMCP Công thương Việt Nam (Vietinbank) ở mức 38.200 đồng/cổ phiếu, tăng 5,25% so với phiên trước, khối lượng cổ phiếu giao dịch khớp lệnh tăng đột biến đạt gần 25,2 triệu đơn vị - tăng hơn 8 lần phiên trước.
Thị trường chứng khoán “thăng hoa”, cổ phiếu CTG được các nhà đầu tư “gom” mạnh vào thời điểm cuối phiên sáng, giúp thị giá tăng “thẳng đứng” kịch trần. Tuy nhiên, sức nóng của mã cổ phiếu nhà băng này đã giảm đi đáng kể ở phiên chiều.
Cổ phiếu CTG đạt đỉnh giá cao nhất lịch sử niêm yết ở phiên 25/12. (Nguồn: Cafef)
Đáng chú ý, với mức giá 38.200 đồng/cổ phiếu, đây là mức giá cao nhất lịch sử niên yết của cổ phiếu CTG, đưa vốn hóa thị trường của nhà băng này lên hơn 205.133 tỷ đồng.
Tương tự, cổ phiếu STB của Ngân hàng TMCP Sài Gòn Thương Tín (Sacombank) cũng được nhà đầu tư “gom” mạnh trong phiên giao dịch hôm nay.
Kết phiên 25/12, giá cổ phiếu STB ở mức 36.250 đồng/cổ phiếu, tăng 4,47% so với phiên trước, khối lượng cổ phiếu giao dịch khớp lệnh tăng đột biến đạt gần 14,4 triệu đơn vị - tăng gần 4 lần so với phiên trước.
Cổ phiếu STB cũng được nhà đầu tư “gom” mạnh đột biến ở cuối phiên sáng, giúp thị giá tăng “thẳng đứng”. Lực cầu có phần giảm nhẹ ở phiên chiều.
Cổ phiếu STB tiếp đà ""thăng hoa"", đạt đỉnh giá cao nhất lịch sử niêm yết. (Nguồn: Cafef)
Với mức giá 36.250 đồng/cổ phiếu, đây là đỉnh giá cao nhất lịch sử niêm yết của mã cổ phiếu STB. Hiện, vốn hóa thị trường của Sacombank đạt hơn 68.339 tỷ đồng.
Thị trường “thăng hoa”, VN-Index tích lũy thêm gần 14 điểm
Trong ngày thị trường chứng khoán “thăng hoa”, với dòng tiền mua áp đảo hoàn toàn đà bán, chỉ số chính VN-Index tích lũy thêm gần 14 điểm, lên 1.274,04 điểm.
Kết phiên 25/12, chỉ số chính VN-Index tăng 13,68 điểm, lên 1.274,04 điểm. Chỉ số HNX-Index tăng 1,45 điểm, lên 229,81 điểm. Chỉ số UPCoM-Index tăng 0,57 điểm, lên 94,59 điểm.
Thanh khoản trên thị trường “bùng nổ”, với tổng giá trị giao dịch trên cả 3 sàn dạt gần 21.100 tỷ đồng. Riêng trên sàn HoSE, thanh khoản đạt hơn 18.800 tỷ đồng.
Cổ phiếu bluechip là động lực chính cho đà “thăng hoa” của thị trường trong phiên giao dịch hôm nay. Tại rổ VN30 có đến 30/30 mã tăng giá, chỉ số VN30-Index tăng 19,21 điểm, lên 1.342,48 điểm.
Sắc xanh bao phủ hoàn toàn thị trường trong phiên giao dịch hôm nay, với số lượng mã cổ phiếu tăng giá cao hơn gấp đôi mã giảm.
Nhóm cổ phiếu ngân hàng “thăng hoa” với hầu hết các mã cổ phiếu được nhà đầu tư “gom” mạnh như, bộ đôi cổ phiếu ngân hàng CTG và STB lần lượt tăng 5,52% và 4,47%. Theo sau là các cổ phiếu tăng trên 2% như TPB +2,18%, MBB +2,3%, HDB +2,14%. Tiếp đến là các cổ phiếu tăng trên 1% là ACB, BIB, SSB, TCB và VPB.
Tương tự nhóm cổ phiếu chứng khoán cũng hút mạnh dòng tiền của các nhà đầu tư với SSI +2,31%, HCM +2,08%, MBS +2,47%, SHS +1,55%, VIX +1,49%, VCI +1,19%, FTS +1,9%. Đặc biệt, cổ phiếu IVS tăng trần 9,57% lên 10.300 đồng/cổ phiếu.
Nhóm cổ phiếu bất động sản cũng được nhà đầu tư “gom” mạnh, với BCM +2,06%, VRE +1,47%, VHM +0,62%, VIC +0,12%, SIP +1,07%, PDR +1,24%, TCH +3,31%, NLG +1,68%, KBC +1,99%, DXS +1,39% …
Ngược dòng, chỉ một số mã cổ phiếu giảm nhẹ như DXG -0,91%, KDH -0,14%, VPI -0,84%, DTD -1,07%, …
Ngoài ra, thị trường ghi nhận loạt cổ phiếu bluechip thuộc các nhóm ngành tăng mạnh như VCG +5,51%, CTD +3,77%, HHV +6,85%, BMP +1,7%, HPG +1,69%, GVR +1,3%, MSR +5,88%, KSB +6,82%, HNG +1,64%, MWG +1,47%, PVD +1,48%, CMG +1,64%, …
Cổ phiếu Yeah1 (YEG) kèo dài đà tăng trần lên phiên thứ 7 liên tiếp. (Nguồn: Cafef)
Cổ phiếu YEG của CTCP Tập đoàn Yeah1 tiếp tục gây ấn tượng mạnh trên thị trường, khi kéo dài đà tăng trần lên phiên thứ 7 liên tiếp, thị giá tăng gần 50%.
Hiện, vốn hóa thị trường của Yeah1 tăng mạnh, lên hơn 3.178 tỷ đồng.
Ngược dòng thị trường, loạt các cổ phiếu bị nhà đầu tư bán tháo trong phiên giao dịch hôm nay, như HVN -3,86%, HAG -1,96%, CSV -1,89%, PVT -1,05%, HAH -1,77%, VOS -1,4%, NTP -1,95%, APG -6,88%, MIG -2,71%, DSE -1,31%, BMS -1,79%, EVS -1,67%, EIB -0,51%, DBD -3,95%, …."
105,(25/12/2024 15:35),Cổ phiếu VietinBank lên cao nhất lịch sử,https://cafef.vn/co-phieu-vietinbank-len-cao-nhat-lich-su-188241225153633639.chn?utm_source=du-lieu,"Ảnh minh họa
Phiên giao dịch hôm nay 25/12 chứng kiến diễn biến đáng chú ý tại cổ phiếu CTG của VietinBank. Theo đó, cổ phiếu này đã bật tăng mạnh mẽ hơn 5,5% lên mức cao kỷ lục 38.200 đồng/cp (giá đã điều chỉnh theo cổ tức).
Với diễn biến trên, CTG là mã tăng giá mạnh nhất trong nhóm cổ phiếu ngân hàng và nhóm VN30. Tính từ đầu năm, cổ phiếu này đã tăng tổng cộng 41% và là một trong những mã ngân hàng tăng mạnh nhất trong năm 2024.
Diễn biến cổ phiếu CTG của VietinBank (Nguồn: HSC)
Liên quan đến cổ phiếu này, ông Trần Minh Bình, Chủ tịch HĐQT VietinBank mới đây cho biết, tính đến hết tháng 11/2024, tổng tài sản của ngân hàng ước đạt hơn 2,3 triệu tỷ đồng, tăng 14,7% so với năm 2023; tín dụng tăng trưởng 14,2% so với năm 2023 (đến ngày 10/12 tăng 14,8%); nguồn vốn huy động đạt gần 1,7 triệu tỷ đồng, tăng 11,3% so với cuối năm 2023; tỷ lệ nợ xấu được kiểm soát ở mức 1,1%. Tỷ lệ bao phủ nợ xấu tiếp tục duy trì ở mức cao.
Với gần 15%, VietinBank là ngân hàng có tăng trưởng tín dụng mạnh nhất trong nhóm ngân hàng quốc doanh.
Ngoài ra, ngân hàng này cũng có thể sẽ sớm thực hiện chia cổ tức. Trong báo cáo về tình hình thực hiện kế hoạch phát triển kinh tế - xã hội năm 2024 gửi Ủy ban Thường vụ Quốc hội mới đây, Chính phủ cho biết đã hoàn thiện hồ sơ tăng vốn điều lệ đối với VietinBank.
Trong năm 2024, VietinBank chưa thực hiện đợt chi trả cổ tức nào Lần chia cổ tức gần nhất của ""ông lớn"" này là vào tháng 12/2023 với nguồn chi trả là lợi nhuận còn lại của năm 2020, giúp vốn điều lệ tăng lên 53.700 tỷ đồng.
Ở đại hội cổ đông vừa qua, Chủ tịch Trần Minh Bình cho biết VietinBank đã nhận được ý kiến của NHNN và Bộ Tài chính cho phép giữ lại toàn bộ lợi nhuận năm 2022 (11.678 tỷ đồng) để tăng vốn thông qua chia cổ tức bằng cổ phiếu. Bên cạnh đó, ngân hàng còn kế hoạch tăng vốn điều lệ thêm 12.330 tỷ đồng từ nguồn lợi nhuận còn lại từ năm 2021 và lợi nhuận còn lại lũy kế đến hết năm 2016.
Nếu được chấp thuận và thực hiện xong hai kế hoạch nêu trên, vốn điều lệ của VietinBank sẽ tăng lên trên 77.700 tỷ đồng
Ngoài cổ phiếu CTG của VietinBank, phiên giao dịch 25/12 cũng ghi nhận nhiều mã ngân hàng tăng giá mạnh như STB (4,5%), MBB (2,3%), TPB (2,2%), HDB (2,1%), LPB (2,1%)."
106,(19/12/2024 00:00),CTG: CBTT chào bán Trái phiếu ra công chúng đợt 1,https://cafef.vn/du-lieu/CTG-2101887/ctg-cbtt-chao-ban-trai-phieu-ra-cong-chung-dot-1.chn?utm_source=du-lieu,
107,(18/12/2024 00:00),CTG: Giấy chứng nhận đăng ký chào bán trái phiếu ra công chúng,https://cafef.vn/du-lieu/CTG-2101356/ctg-giay-chung-nhan-dang-ky-chao-ban-trai-phieu-ra-cong-chung.chn?utm_source=du-lieu,
108,(18/12/2024 00:00),CTG: Miễn nhiệm ông Nguyễn Đình Vinh - Phó Tổng giám đốc từ 18.12.2024,https://cafef.vn/du-lieu/CTG-2101378/ctg-mien-nhiem-ong-nguyen-dinh-vinh-pho-tong-giam-doc-tu-18122024.chn?utm_source=du-lieu,
109,(17/12/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng đại lý bảo hiểm giữa Vietinbank với VBI",https://cafef.vn/du-lieu/CTG-2100751/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-dai-ly-bao-hiem-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu,
110,(04/12/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Bắc Đà Nẵng,https://cafef.vn/du-lieu/CTG-2094338/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-bac-da-nang.chn?utm_source=du-lieu,
111,(03/12/2024 00:00),CTG: HĐQT thông qua hợp đồng hạn mức giao dịch cho vay/gửi tiền trên thị trường liên Ngân hàng với IVB,https://cafef.vn/du-lieu/CTG-2093737/ctg-hdqt-thong-qua-hop-dong-han-muc-giao-dich-cho-vaygui-tien-tren-thi-truong-lien-ngan-hang-voi-ivb.chn?utm_source=du-lieu,
112,(29/11/2024 00:00),CTG: HĐQT thông qua Hợp đồng mua bảo hiểm xe cơ giới với VBI Thăng Long,https://cafef.vn/du-lieu/CTG-2091831/ctg-hdqt-thong-qua-hop-dong-mua-bao-hiem-xe-co-gioi-voi-vbi-thang-long.chn?utm_source=du-lieu,
113,(29/11/2024 00:00),CTG: HĐQT thông qua Hợp đồng bảo hiểm sức khỏe VBI Care với VBI,https://cafef.vn/du-lieu/CTG-2091832/ctg-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-vbi-care-voi-vbi.chn?utm_source=du-lieu,
114,(20/11/2024 00:00),"CTG: Quyết định điều chỉnh, bổ sung chi tiết Phương án phát hành, phương án trả nợ vốn thu được từ các đợt phát hành trái phiếu ra công chúng năm 2024",https://cafef.vn/du-lieu/CTG-2087356/ctg-quyet-dinh-dieu-chinh-bo-sung-chi-tiet-phuong-an-phat-hanh-phuong-an-tra-no-von-thu-duoc-tu-cac-dot-phat-hanh-trai-phieu-ra-cong-chung-nam-2024.chn?utm_source=du-lieu,
115,(01/11/2024 07:37),"Những cái tên lãi lớn nhất sàn chứng khoán quý 3/2024: Vinhomes 'đòi' lại ngôi vương, một cái tên gây bất ngờ",https://cafef.vn/nhung-cai-ten-lai-lon-nhat-san-chung-khoan-quy-32024-vinhomes-doi-lai-ngoi-vuong-mot-cai-ten-gay-bat-ngo-188241101073751618.chn?utm_source=du-lieu,"Bảng xếp hạng 20 đơn vị lãi trước thuế lớn nhất sàn chứng khoán trong quý 3/2024:
Vinhomes (VHM) là đơn vị có lợi nhuận trước thuế lớn nhất trong quý 3/2024. Công ty này đã đòi lại vị trí đầu bảng từ Vietcombank (VCB) sau 2 quý.
Cụ thể, ﻿Vinhomes công bố kết quả kinh doanh quý 3/2024 với doanh thu thuần đạt 33.323 tỷ đồng, tăng nhẹ gần 2% so với cùng kỳ năm trước. Khấu trừ các khoản chi phí khác, Vinhomes báo lợi nhuận trước thuế quý 3/2024 đạt hơn 10.800 tỷ đồng.
Vietcombank (VCB) đứng ở vị trí ""á quân""  với ợi nhuận trước thuế hợp nhất quý 3/2024 đạt 10.699 tỷ đồng, tăng 18% so với cùng kỳ và cao nhất hệ thống. Lũy kế 9 tháng, lãi trước thuế của nhà băng này đạt 31.533 tỷ đồng, tăng 7%. Cuối tháng 9, tổng tài sản của Vietcombank đạt 1,93 triệu tỷ đồng, tăng 5% so với đầu năm.
Các ngân hàng tiếp theo nằm trong Top 5 lợi nhuận lần lượt là MB (7.308 tỷ đồng), Techcombank (7.214 tỷ đồng) và Vietinbank (6.522 tỷ đồng). Trong top 10 công ty lãi lớn nhất trên sàn chứng khoán có tới 8 ngân hàng. Xét rộng ra top 20 con số này là 12 ngân hàng.
Công ty phi tài chính còn lại trong top 10 chính là Vingroup (VIC) - công ty mẹ của Vinhome và VinFast. Trong quý vừa qua, doanh nghiệp này mang về 62.851 tỷ đồng doanh thu - một kỷ lục mới của doanh nghiệp này. Lợi nhuận trước thuế đạt 4.705 tỷ đồng, tăng 5% so với cùng kỳ.
Những cái tên phi tài chính còn lại trong nhóm đều là những cái tên quen mặt như Hòa Phát, PV Gas, Vinamilk, FPT, ACV...
Bất ngờ nhất trong top 20 lần này chính là sự góp mặt của Novaland (NVL) . Theo BCTC quý 3/2024, công ty lãi ròng kỷ lục 3.﻿120 tỷ đồng trong quý, gấp 18 lần cùng kỳ năm trước. Mặc dù doanh thu và lợi nhuận gộp đều tăng mạnh so với cùng kỳ, nhưng thực tế, nếu không có khoản doanh thu tài chính gần 3.900 tỷ đồng, Novaland sẽ lỗ."
116,(31/10/2024 00:00),CTG: Quyết định về việc thay đổi địa điểm đặt trụ sở Chi nhánh Tây Thăng Long,https://cafef.vn/du-lieu/CTG-2077803/ctg-quyet-dinh-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-tay-thang-long.chn?utm_source=du-lieu,
117,(31/10/2024 00:00),CTG: Thông báo của HNX về việc hủy niêm yết Trái phiếu CTG121030,https://cafef.vn/du-lieu/CTG-2077809/ctg-thong-bao-cua-hnx-ve-viec-huy-niem-yet-trai-phieu-ctg121030.chn?utm_source=du-lieu,
118,(18/10/2024 17:11),Chân dung Tân Tổng giám đốc 8x của VietinBank: Từ nhân viên quan hệ khách hàng sau 20 năm trở thành CEO 'Big 4',https://cafef.vn/chan-dung-tan-tong-giam-doc-8x-cua-vietinbank-tu-nhan-vien-quan-he-khach-hang-sau-20-nam-tro-thanh-ceo-big-4-188241018151131535.chn?utm_source=du-lieu,"Ngày 17/10/2024 tại Hà Nội, Ngân hàng TMCP Công Thương Việt Nam (VietinBank) tổ chức Đại hội đồng cổ đông (ĐHĐCĐ) bất thường năm 2024. Đại hội đã thông qua nội dung quan trọng bầu bổ sung thành viên Hội đồng quản trị VietinBank nhiệm kỳ 2024 - 2029.
Cụ thể, ĐHĐCĐ đã thông qua việc bầu bổ sung ông Nguyễn Trần Mạnh Trung và ông Nguyễn Việt Dũng làm thành viên Hội đồng quản trị (HĐQT) VietinBank nhiệm kỳ 2024 - 2029.
Cùng ngày, tại Hội nghị Công bố các quyết định về công tác cán bộ, HĐQT VietinBank đã công bố Quyết định bổ nhiệm ông Nguyễn Trần Mạnh Trung, tân Thành viên HĐQT VietinBank nhiệm kỳ 2024 - 2029 kiêm giữ chức vụ Tổng Giám đốc VietinBank, thời hạn bổ nhiệm giữ chức vụ là 05 năm, kể từ ngày 17/10/2024.
Ông Nguyễn trần Mạnh Trung sinh năm 1983, trình độ cử nhân tài chính ngân hàng, Đại học kinh tế quốc dân (2001-2005), thạc sỹ tài chính ngân hàng, Học viện Ngân hàng (2016-2018).
Về quá trình công tác, từ tháng 9/2005 đến tháng 4/2011: Nhân viên quan hệ khách hàng doanh nghiệp VietinBank Đống Đa.
Từ tháng 5/2011 đến tháng 6/2011: Phó phòng quản lý rủi ro & nợ CVĐ VietinBank Đống Đa.
Từ tháng 7/2011 đến tháng 5/2014: Thư ký trụ sở chính VietinBank.
Từ tháng 6/2014 đến tháng 10/2014: Quyền TP Quản lý hoạt động kinh doanh trụ sở chính VietinBank.
Từ tháng 10/2014 đến tháng 7/2015: Phó giám đốc khối, kiêm TP Khách hàng doanh nghiệp lớn trụ sở chính VietinBank.
Từ tháng 7/2015 đến tháng 5/2022: Giám đốc VietinBank chi nhánh TP Hà Nội.
Từ tháng 9/2022 đến nay: Phó Tổng giám đốc VietinBank.
Về kết quả kinh doanh, một số chỉ tiêu ước tính riêng lẻ của VietinBank như sau: Tổng tài sản tăng 9,7% so với cuối năm 2023; Dư nợ tín dụng tăng 9% so với cuối năm 2023, tuân thủ hạn mức tăng trưởng tín dụng của NHNN; Nguồn vốn huy động tăng 7,9% so với cuối năm 2023; Tỷ lệ nợ xấu (chưa bao gồm CIC) được kiểm soát ở mức 1,4%..."
119,(18/10/2024 00:00),CTG: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/CTG-2071377/ctg-nghi-quyet-va-bien-ban-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
120,(18/10/2024 00:00),"CTG: Bổ nhiệm ông Nguyễn Trần Mạnh Trung giữ chức Tổng giám đốc kiêm thành viên HĐQT, ông Nguyễn Việt Dũng làm thành viên HĐQT từ 17.10.2024",https://cafef.vn/du-lieu/CTG-2071378/ctg-bo-nhiem-ong-nguyen-tran-manh-trung-giu-chuc-tong-giam-doc-kiem-thanh-vien-hdqt-ong-nguyen-viet-dung-lam-thanh-vien-hdqt-tu-17102024.chn?utm_source=du-lieu,
121,(16/10/2024 00:00),"CTG: Cập nhật, bổ sung tài liệu họp ĐHĐCĐ bất thường năm 2024",https://cafef.vn/du-lieu/CTG-2070132/ctg-cap-nhat-bo-sung-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
122,(15/10/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm D&O với VBI,https://cafef.vn/du-lieu/CTG-2069476/ctg-hdqt-thong-qua-hop-dong-bao-hiem-do-voi-vbi.chn?utm_source=du-lieu,
123,(09/10/2024 00:00),"CTG: Nghị quyết HĐQT phê duyệt, công bố chính thức các chỉ tiêu kế hoạch kinh doanh năm 2024",https://cafef.vn/du-lieu/CTG-2066737/ctg-nghi-quyet-hdqt-phe-duyet-cong-bo-chinh-thuc-cac-chi-tieu-ke-hoach-kinh-doanh-nam-2024.chn?utm_source=du-lieu,
124,(01/10/2024 00:00),CTG: HĐQT thông qua Hợp đồng Bảo hiểm mọi rủi ro tài sản bao gồm cháy nổ bắt buộc giữa VietinBank với VBI,https://cafef.vn/du-lieu/CTG-2061990/ctg-hdqt-thong-qua-hop-dong-bao-hiem-moi-rui-ro-tai-san-bao-gom-chay-no-bat-buoc-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu,
125,(26/09/2024 00:00),CTG: Thông báo tài liệu họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/CTG-2059715/ctg-thong-bao-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
126,(17/09/2024 00:00),CTG: Quyết định về việc thay đổi địa điểm trụ sở Chi nhánh Cần Thơ,https://cafef.vn/du-lieu/CTG-2055616/ctg-quyet-dinh-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-can-tho.chn?utm_source=du-lieu,
127,(12/09/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng đại lý bảo hiểm giữa Vietinbank với VBI",https://cafef.vn/du-lieu/CTG-2053207/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-dai-ly-bao-hiem-giua-vietinbank-voi-vbi.chn?utm_source=du-lieu,
128,(10/09/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm hàng hóa vận chuyển với VBI,https://cafef.vn/du-lieu/CTG-2051682/ctg-hdqt-thong-qua-hop-dong-bao-hiem-hang-hoa-van-chuyen-voi-vbi.chn?utm_source=du-lieu,
129,(10/09/2024 00:00),"CTG: HĐQT thông qua văn bản sửa đổi, bổ sung hợp đồng ủy quyền bán vàng miếng với VGJ",https://cafef.vn/du-lieu/CTG-2051721/ctg-hdqt-thong-qua-van-ban-sua-doi-bo-sung-hop-dong-uy-quyen-ban-vang-mieng-voi-vgj.chn?utm_source=du-lieu,
130,(10/09/2024 00:00),CTG: HĐQT thông qua các hợp đồng với VGJ,https://cafef.vn/du-lieu/CTG-2051723/ctg-hdqt-thong-qua-cac-hop-dong-voi-vgj.chn?utm_source=du-lieu,
131,(30/08/2024 10:28),"Công bố Top 20 ngân hàng nộp ngân sách lớn nhất thuộc danh sách VNTAX 200: Gồm cả khối nhà nước, tư nhân, nước ngoài",https://cafef.vn/cong-bo-top-20-ngan-hang-nop-ngan-sach-lon-nhat-thuoc-danh-sach-vntax-200-gom-ca-khoi-nha-nuoc-tu-nhan-nuoc-ngoai-188240830102146924.chn?utm_source=du-lieu,"Lâu nay đã có nhiều bảng vinh danh doanh nghiệp nhưng chưa có bảng vinh danh nào phản ánh về tổng nộp ngân sách của doanh nghiệp. Trong khi đó, đây là một trong những nhân tố quan trọng phản ánh mức độ đóng góp của doanh nghiệp cho xã hội. Với mong muốn ghi nhận vai trò quan trọng của khu vực tư nhân trong nền kinh tế, tôn vinh và lan tỏa tinh thần phụng sự xã hội của các doanh nghiệp, ngày 15/8/2024, CafeF đã công bố PRIVATE 100 – Danh sách các doanh nghiệp tư nhân nộp ngân sách lớn nhất Việt Nam.
PRIVATE 100 gồm danh sách chung của tất cả những doanh nghiệp tư nhân có số nộp trên 100 tỷ đồng; Top 100 doanh nghiệp dẫn đầu cùng một số danh sách các doanh nghiệp dẫn đầu các nhóm ngành như Ngân hàng, Chứng khoán, Thực phẩm – Đồ uống, Bất động sản, Bán lẻ, Các tập đoàn đa ngành hàng đầu …
Với mục tiêu không chỉ ghi nhận sự đóng góp của khu vực kinh tế nhân, CafeF đang tiếp tục xây dựng VNTAX 200 – Danh sách các doanh nghiệp nộp ngân sách lớn nhất Việt Nam. So với PRIVATE 100, danh sách này sẽ bao gồm tất cả các loại hình doanh nghiệp, từ doanh nghiệp nhà nước, doanh nghiệp tư nhân, doanh nghiệp nước ngoài, liên doanh…
HƠN 100 DOANH NGHIỆP NỘP TRÊN 1.000 TỶ ĐỒNG
Với quy mô lớn hơn, mức nộp ngân sách tối thiểu để vào danh sách chung của VNTAX 200 cũng như các danh sách ngành liên quan ở mức tối thiểu 200 tỷ đồng trở lên. Danh sách công bố năm 2024 được thống kê theo số liệu thực nộp trong niên độ tài chính (12 tháng) kết thúc vào các thời điểm trong khoảng thời gian từ 30/6/2023 đến 31/3/2024.
Hiện danh sách VNTAX 200 đang được hoàn thiện. Các doanh nghiệp có số liệu đáp ứng tiêu chí đều có thể cung cấp để bổ sung vào danh sách.
Nếu như trong danh sách doanh nghiệp tư nhân chỉ có hơn 30 doanh nghiệp nộp ngân sách trên 1.000 tỷ đồng thì ở VNTAX 200, hiện đã có 104 doanh nghiệp. Trong đó, có ít nhất 14 công ty nộp trên 10.000 tỷ đồng – theo danh sách hiện đã thu thập được.
20 NGÂN HÀNG LỚN NHẤT NỘP NGÂN SÁCH 80.200 TỶ ĐỒNG
Với vai trò là một trong những đầu tàu quan trọng của nền kinh tế, các ngân hàng tư có mức đóng góp ngày càng lớn vào ngân sách nhà nước. Với ngành ngân hàng, các loại thuế nộp chủ yếu là thuế thu nhập doanh nghiệp, thuế VAT, thuế thu nhập cá nhân.
Số liệu tổng hợp từ báo cáo tài chính kiểm toán hợp nhất của các ngân hàng cho thấy trong năm 2023, Top 20 ngân hàng nộp ngân sách lớn nhất nộp tổng cộng 80.200 tỷ đồng. Ba cái tên dẫn đầu lần lượt là Vietcombank (11.600 tỷ), Techcombank (7.900 tỷ) và MB (7.500 tỷ).
Cả 5 ngân hàng mà nhà nước có ảnh hưởng lớn gồm Big4 và MB đều nằm ở trong Top10. Có 1 đại diện của nhóm ngân hàng nước ngoài là HSBC."
132,(30/08/2024 00:00),CTG: HĐQT thông qua hợp đồng khung tiền gửi bằng VND với MUFG - CN. TPHCM,https://cafef.vn/du-lieu/CTG-2048171/ctg-hdqt-thong-qua-hop-dong-khung-tien-gui-bang-vnd-voi-mufg-cn-tphcm.chn?utm_source=du-lieu,
133,(30/08/2024 00:00),CTG: HĐQT thông qua các hợp đồng hạn mức GD trên thị trường liên ngân hàng với MUFG - CN. TPHCM,https://cafef.vn/du-lieu/CTG-2048172/ctg-hdqt-thong-qua-cac-hop-dong-han-muc-gd-tren-thi-truong-lien-ngan-hang-voi-mufg-cn-tphcm.chn?utm_source=du-lieu,
134,(30/08/2024 00:00),CTG: HĐQT thông qua hợp đồng cung cấp dịch vụ Ngân hàng quyết toán quốc tế cho các GD thanh toán song phương Việt Nam-Lào bằng mã QRPAY,https://cafef.vn/du-lieu/CTG-2048314/ctg-hdqt-thong-qua-hop-dong-cung-cap-dich-vu-ngan-hang-quyet-toan-quoc-te-cho-cac-gd-thanh-toan-song-phuong-viet-namlao-bang-ma-qrpay.chn?utm_source=du-lieu,
135,(30/08/2024 00:00),"CTG: 13.9.2024, ngày GDKHQ tổ chức ĐHĐCĐ bất thường năm 2024",https://cafef.vn/du-lieu/CTG-2048801/ctg-1392024-ngay-gdkhq-to-chuc-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
136,(29/08/2024 00:00),CTG: Nghị quyết HĐQT phê duyệt điều chỉnh phương án phát hành trái phiếu tăng vốn cấp 2 theo hình thức riêng lẻ,https://cafef.vn/du-lieu/CTG-2048847/ctg-nghi-quyet-hdqt-phe-duyet-dieu-chinh-phuong-an-phat-hanh-trai-phieu-tang-von-cap-2-theo-hinh-thuc-rieng-le.chn?utm_source=du-lieu,
137,(26/08/2024 00:00),CTG: Nghị quyết HĐQT về việc phê duyệt tổ chức ĐHĐCĐ bất thường 2024,https://cafef.vn/du-lieu/CTG-2044752/ctg-nghi-quyet-hdqt-ve-viec-phe-duyet-to-chuc-dhdcd-bat-thuong-2024.chn?utm_source=du-lieu,
138,(23/08/2024 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm tiền với VBI,https://cafef.vn/du-lieu/CTG-2044090/ctg-hdqt-thong-qua-hop-dong-bao-hiem-tien-voi-vbi.chn?utm_source=du-lieu,
139,(21/08/2024 00:00),CTG: HĐQT thông qua các Phụ lục hợp đồng ủy quyền bán vàng miếng,https://cafef.vn/du-lieu/CTG-2042571/ctg-hdqt-thong-qua-cac-phu-luc-hop-dong-uy-quyen-ban-vang-mieng.chn?utm_source=du-lieu,
